tipo_ente;cod_ibge;tipo_receita;ano;DCA;RREO;SIOPS;SIOPE;DCA2
Município;4111902;ISS;2020;1604164,39;;1592880,0;1604164,39;1592880,0
Município;4111902;ISS;2021;1675332,02;;1663660,1;1675332,02;1663660,1
Município;4111902;ISS;2022;2454008,55;;2431083,81;2454008,55;2431083,8099999996
Município;4111902;ISS;2023;2549695,78;;2508642,22;2549695,78;2508642,2199999997
Município;4111902;ISS;2024;3297345,2;;3255243,09;3297345,2;3255243,0900000003
Município;4111902;ISS;2025;4930921,73;;4642891,48;;4642891,48
Município;4111902;LC194;2023;;;;;917658,57
Município;4111902;LC194;2025;;;;;268723,41
Município;4112009;Cota-Parte ICMS;2019;31825297,79;;;31825297,79;31825297,79
Município;4112009;Cota-Parte ICMS;2020;31159538,47;;31159538,47;31159538,47;31159538,47
Município;4112009;Cota-Parte ICMS;2021;36724422,26;;36724422,26;36724422,26;36724422,26
Município;4112009;Cota-Parte ICMS;2022;38657729,05;;38657729,05;38657729,05;38657729,05
Município;4112009;Cota-Parte ICMS;2023;48265863,58;;48265863,58;48265863,58;48265863,58
Município;4112009;Cota-Parte ICMS;2024;58237913,21;;58237913,21;58237913,21;58237913,21
Município;4112009;Cota-Parte ICMS;2025;;;53339721,47;53339721,47;53339721,47
Município;4112009;ISS;2019;7641688,38;;;7641688,38;6140911,43
Município;4112009;ISS;2020;7608858,37;;7596176,73;7608858,37;5531303,08
Município;4112009;ISS;2021;9114976,7;;9528499,27;9528899,99;9114575,979999999
Município;4112009;ISS;2022;8886680,91;;8884873,15;8886680,91;8884873,15
Município;4112009;ISS;2023;10588725,58;;10581361,28;10588725,58;10581361,28
Município;4112009;ISS;2024;14683398,21;;14677544,8;14683398,21;14677544,8
Município;4112009;ISS;2025;;;13306531,52;13330941,73;13306531,52
Município;4112009;LC194;2023;;;;;903390,59
Município;4112108;Cota-Parte ICMS;2019;13297519,22;13297519,22;;13297519,22;13297519,22
Município;4112108;Cota-Parte ICMS;2020;13312545,05;13312545,05;13312545,05;13312545,05;13312545,05
Município;4112108;Cota-Parte ICMS;2021;16461471,65;16461471,65;16461471,65;16461471,65;16461471,65
Município;4112108;Cota-Parte ICMS;2022;17756936,65;17756936,65;17756936,65;17756936,65;17756936,65
Município;4112108;Cota-Parte ICMS;2023;5628709,55;17663622,32;17663622,32;17663622,32;5628709,55
Município;4112108;Cota-Parte ICMS;2024;19216984,74;19216984,74;19216984,74;19216984,74;19216984,74
Município;4112108;Cota-Parte ICMS;2025;;19848708,24;19848708,24;19848708,24;19848708,24
Município;4112108;ISS;2019;3123108,21;3106928,97;;3123108,21;3106928,9699999997
Município;4112108;ISS;2020;3442024,07;3417929,58;3417929,58;3442024,07;3417929,5799999996
Município;4112108;ISS;2021;4087480,88;4086406,83;4086406,83;4087480,88;4086406,83
Município;4112108;ISS;2022;4547883,14;4525117,18;4525117,18;4547883,14;4525117,18
Município;4112108;ISS;2023;5796742,24;5788666,95;5788666,95;5796742,24;5788666,95
Município;4112108;ISS;2024;5785061,44;5781391,41;5781391,41;5785061,44;5781391,41
Município;4112108;ISS;2025;;6771691,2;6771691,2;6773780,96;6771691,2
Município;4112108;LC194;2023;;;;;92116,64
Município;4112207;Cota-Parte ICMS;2019;5668889,44;5668889,44;;5668889,44;5668889,44
Município;4112207;Cota-Parte ICMS;2020;5849670,1;5849670,1;5849670,1;5849670,1;5788530,84
Município;4112207;Cota-Parte ICMS;2021;6772845,22;6772845,22;6772845,22;6772845,22;6772845,22
Município;4112207;Cota-Parte ICMS;2022;7805171,2;7805171,2;7805171,2;7805171,2;7805171,2
Município;4112207;Cota-Parte ICMS;2023;8973340,89;8973340,89;8973340,89;8973340,89;8973340,89
Município;4112207;Cota-Parte ICMS;2024;9637843,37;8215003,62;9637843,37;9637843,37;9637843,37
Município;4112207;Cota-Parte ICMS;2025;10381563,26;10381563,26;10381563,26;10381563,26;10381563,26
Município;4112207;ISS;2019;254228,31;253524,11;;254228,31;253524,11
Município;4112207;ISS;2020;243302,06;243280,17;243280,17;243302,06;243280,16999999998
Município;4112207;ISS;2021;332017,01;332017,01;332017,01;332017,01;332017,01
Município;4112207;ISS;2022;338688,76;338664,18;338688,76;338688,76;338664,18
Município;4112207;ISS;2023;437189,52;437189,52;437189,52;437189,52;437189,52
Município;4112207;ISS;2024;529873,55;471645,39;529615,09;529873,55;529615,0900000001
Município;4112207;ISS;2025;620202,62;620202,62;620202,62;620202,62;620202,62
Município;4112207;LC194;2023;;;;;278966,55
Município;4112207;LC194;2025;;;;;90854,15
Município;4112306;Cota-Parte ICMS;2019;4707843,92;;;4707843,92;4707843,92
Município;4112306;Cota-Parte ICMS;2020;4665414,01;;4665414,01;4665414,01;4665414,01
Município;4112306;Cota-Parte ICMS;2021;5740864,25;;5740864,25;5740864,25;5740864,25
Município;4112306;Cota-Parte ICMS;2022;6163316,28;;6163316,28;6197823,43;6163316,28
Município;4112306;Cota-Parte ICMS;2023;7180156,29;;7180156,29;7180156,29;7180156,29
Município;4112306;Cota-Parte ICMS;2024;8272816,43;;8272816,43;8272816,43;8272816,43
Município;4112306;Cota-Parte ICMS;2025;;;8506395,09;8506395,09;8506395,09
Município;4112306;ISS;2019;102746,67;;;102746,67;102746,67
Município;4112306;ISS;2020;94204,12;;94204,12;94204,12;94204,12
Município;4112306;ISS;2021;78754,08;;78754,08;78754,08;78754,08
Município;4112306;ISS;2022;159195,3;;159195,3;159195,3;159195,3
Município;4112306;ISS;2023;230971,63;;230971,63;230971,63;230971,63
Município;4112306;ISS;2024;168482,28;;168482,28;168482,28;168482,28
Município;4112306;ISS;2025;;;327974,96;327974,96;327974,96
Município;4112405;Cota-Parte ICMS;2019;6605741,89;;;6605741,89;6605741,89
Município;4112405;Cota-Parte ICMS;2020;6587184,94;;6587184,94;6587184,94;6587184,94
Município;4112405;Cota-Parte ICMS;2021;7917350,35;;7917350,35;7917350,35;7917350,35
Município;4112405;Cota-Parte ICMS;2022;8700891,96;;8700891,96;8700891,96;8700891,96
Município;4112405;Cota-Parte ICMS;2023;10266073,07;;10585303,1;10266073,07;10266073,07
Município;4112405;Cota-Parte ICMS;2024;12093900,72;;12093900,72;12093900,72;12093900,72
Município;4112405;Cota-Parte ICMS;2025;12696609,35;;12696609,35;12696609,35;12696609,35
Município;4112405;ISS;2019;646143,57;;;646143,57;646143,57
Município;4112405;ISS;2020;689940,78;;689940,78;689940,78;689940,78
Município;4112405;ISS;2021;824176,48;;824176,48;824176,48;824176,48
Município;4112405;ISS;2022;1161004,3;;1161004,3;1161004,3;1161004,3
Município;4112405;ISS;2023;1694352,64;;1694352,64;1694352,64;1694352,64
Município;4112405;ISS;2024;2236410,43;;2236410,43;2236410,43;2236410,43
Município;4112405;ISS;2025;2149348,71;;2149348,71;2149348,71;2149348,71
Município;4112405;LC194;2023;;;;;319230,03
Município;4112405;LC194;2025;;;;;111109,22
Município;4112504;Cota-Parte ICMS;2019;7733880,98;;;7733880,98;7733880,98
Município;4112504;Cota-Parte ICMS;2020;8667183,0;;8667183,0;8667183,0;8667183,0
Município;4112504;Cota-Parte ICMS;2021;10779231,58;;10779231,58;10779231,58;10779231,58
Município;4112504;Cota-Parte ICMS;2022;10651216,93;;10651216,93;10651216,93;10651216,93
Município;4112504;Cota-Parte ICMS;2023;12647097,84;;12647097,84;12647097,84;12647097,84
Município;4112504;Cota-Parte ICMS;2024;13789869,92;;13789869,92;13789869,92;13789869,92
Município;4112504;Cota-Parte ICMS;2025;15581517,48;;15581517,48;15581517,48;15581517,48
Município;4112504;ISS;2019;3122214,93;;;3122312,93;740255,6300000004
Município;4112504;ISS;2020;640058,52;;640048,0;640058,52;640048,0
Município;4112504;ISS;2021;680065,18;;679801,71;680065,18;679801,7100000001
Município;4112504;ISS;2022;868913,62;;868680,96;868913,62;868680,96
Município;4112504;ISS;2023;1152111,55;;1151929,89;1152111,55;1151929,8900000001
Município;4112504;ISS;2024;1363443,71;;1340285,55;1363443,71;1340285,55
Município;4112504;ISS;2025;1451595,29;;1442794,46;1451595,29;1442794,46
Município;4112603;Cota-Parte ICMS;2019;2788144,45;;;2788144,45;2788144,45
Município;4112603;Cota-Parte ICMS;2020;2678966,93;;2678966,93;2678966,93;2678966,93
Município;4112603;Cota-Parte ICMS;2021;3292171,24;;3292171,24;3292171,24;3292171,24
Município;4112603;Cota-Parte ICMS;2022;3562071,4;;3562071,4;3562071,4;3562071,4
Município;4112603;Cota-Parte ICMS;2023;4346104,18;;4346104,18;4325194,05;4346104,18
Município;4112603;Cota-Parte ICMS;2024;4667088,59;4667088,59;4667088,59;4667088,59;4667088,59
Município;4112603;Cota-Parte ICMS;2025;4613617,58;4613617,58;4613617,58;4613617,58;4613617,58
Município;4112603;ISS;2019;69032,83;;;69032,83;68858,25
Município;4112603;ISS;2020;52386,55;;52386,55;52386,55;52386,55
Município;4112603;ISS;2021;106404,29;;106404,29;106404,29;106404,29
Município;4112603;ISS;2022;95537,13;;95537,13;95537,13;95537,13
Município;4112603;ISS;2023;212518,56;;212491,32;208928,68;212491,32
Município;4112603;ISS;2024;291500,12;291500,12;291500,12;291500,12;291500,12
Município;4112603;ISS;2025;413081,68;413042,08;413042,08;413081,68;413042,08
Município;4112702;Cota-Parte ICMS;2019;3820356,65;3820356,65;;3820356,65;3820356,65
Município;4112702;Cota-Parte ICMS;2020;3654089,78;3689586,22;3689586,22;3689586,22;3654089,78
Município;4112702;Cota-Parte ICMS;2021;;4680570,07;4680570,07;4680570,07;
Município;4112702;Cota-Parte ICMS;2022;;5289422,68;5289422,68;5289422,68;
Município;4112702;Cota-Parte ICMS;2023;;6119144,32;6119144,32;6119144,32;
Município;4112702;Cota-Parte ICMS;2024;7921959,47;7921959,47;7921959,47;7921959,47;7921959,47
Município;4112702;Cota-Parte ICMS;2025;8025035,82;8025035,82;8025035,82;8025035,82;8025035,82
Município;4112702;ISS;2019;1036370,29;1036370,29;;1036370,29;1036370,29
Município;4112702;ISS;2020;1211667,45;1211667,45;1211667,45;1211667,45;1211667,45
Município;4112702;ISS;2021;;2008219,68;2008219,68;2008219,68;
Município;4112702;ISS;2022;;472554,1;472554,1;472554,1;
Município;4112702;ISS;2023;;735917,02;735917,02;735917,02;
Município;4112702;ISS;2024;;767200,92;767200,92;767200,92;
Município;4112702;ISS;2025;967082,0;967082,0;39582,85;967082,0;967082,0
Município;4112751;Cota-Parte ICMS;2019;10514629,53;10514629,53;;10514629,53;10514629,53
Município;4112751;Cota-Parte ICMS;2020;10366092,28;;10366092,28;10366092,28;10366092,28
Município;4112751;Cota-Parte ICMS;2021;13444546,19;;13444546,19;13444546,19;13444546,19
Município;4112751;Cota-Parte ICMS;2022;15215515,52;;15215515,52;15215515,52;15215515,52
Município;4112751;Cota-Parte ICMS;2023;17246547,98;;17854702,62;17246547,98;17246547,98
Município;4112751;Cota-Parte ICMS;2024;17794022,96;;17794022,96;17794022,96;17794022,96
Município;4112751;Cota-Parte ICMS;2025;18049561,21;;18049561,21;18049561,21;18049561,21
Município;4112751;ISS;2019;576964,97;576960,18;;576964,97;576960,1799999999
Município;4112751;ISS;2020;593452,34;;593440,93;593452,34;593440,9299999999
Município;4112751;ISS;2021;1735344,8;;1735306,95;1735344,8;1735306,95
Município;4112751;ISS;2022;1220318,7;;1220314,56;1220318,7;1220314,56
Município;4112751;ISS;2023;793595,45;;792742,02;793595,45;792742,0199999999
Município;4112751;ISS;2024;1057439,47;;1057435,48;1057439,47;1057435,48
Município;4112751;ISS;2025;1548210,44;;1548068,86;1548210,44;1548068,8599999999
Município;4112751;LC194;2023;;;;;608154,64
Município;4112801;Cota-Parte ICMS;2019;15441552,54;;;15441552,54;15441552,54
Município;4112801;Cota-Parte ICMS;2020;15213615,33;15213615,33;15213615,33;15213615,33;15213615,33
Município;4112801;Cota-Parte ICMS;2021;18012127,76;18012127,76;18012127,76;18012127,76;18012127,76
Município;4112801;Cota-Parte ICMS;2022;20186422,64;6296795,78;20186422,64;20186422,64;20186422,64
Município;4112801;Cota-Parte ICMS;2023;23285110,42;23285110,42;23285110,42;23285110,42;23285110,42
Município;4112801;Cota-Parte ICMS;2024;24295907,73;;24295907,73;24295907,73;24295907,73
Município;4112801;Cota-Parte ICMS;2025;24364366,5;;24364366,5;24364366,5;24364366,5
Município;4112801;ISS;2019;1423354,58;;;1423354,58;1423351,6700000002
Município;4112801;ISS;2020;1367826,68;1367799,58;1367799,58;1367826,68;1367799,5799999998
Município;4112801;ISS;2021;1448501,4;1448490,98;1448490,98;1448501,4;1448490,98
Município;4112801;ISS;2022;1300407,47;442764,19;1300391,43;1300407,47;1300391,43
Município;4112801;ISS;2023;1562526,26;1562524,59;1562524,59;1562526,26;1562524,59
Município;4112801;ISS;2024;2062902,58;;2062901,54;2062902,58;2062901,54
Município;4112801;ISS;2025;3794314,15;;3794314,15;3794314,15;3794314,15
Município;4112900;Cota-Parte ICMS;2019;2899161,14;2899161,14;;2899161,14;2899161,14
Município;4112900;Cota-Parte ICMS;2020;2846208,77;2846208,77;2846208,77;2846208,77;2846208,77
Município;4112900;Cota-Parte ICMS;2021;3474829,9;3474829,9;3474829,9;3474829,9;3474829,9
Município;4112900;Cota-Parte ICMS;2022;3901447,17;3901447,17;3901447,17;3901447,17;3901447,17
Município;4112900;Cota-Parte ICMS;2023;4633803,17;;4633803,17;4633803,17;4633803,17
Município;4112900;Cota-Parte ICMS;2024;5650616,54;;5650616,54;5650616,54;5650616,54
Município;4112900;Cota-Parte ICMS;2025;5784297,76;5784297,76;5784297,76;5784297,76;5784297,76
Município;4112900;ISS;2019;91376,62;91376,62;;91376,62;91376,62
Município;4112900;ISS;2020;89514,63;89514,63;89514,63;89514,63;89514,63
Município;4112900;ISS;2021;118466,45;118466,45;118466,45;118466,45;118466,45
Município;4112900;ISS;2022;210614,03;210614,03;210614,03;210614,03;210614,03
Município;4112900;ISS;2023;462175,5;;462175,5;462175,5;462175,5
Município;4112900;ISS;2024;432072,38;;432072,38;432072,38;432072,38
Município;4112900;ISS;2025;415822,37;415822,37;415822,37;415822,37;415822,37
Município;4112959;Cota-Parte ICMS;2019;8998523,5;;;8998523,5;8998523,5
Município;4112959;Cota-Parte ICMS;2020;8807125,23;;8807125,23;8807125,23;8807125,23
Município;4112959;Cota-Parte ICMS;2021;11290929,3;;11290929,3;11290929,3;11290929,3
Município;4112959;Cota-Parte ICMS;2022;11649425,39;;11649425,39;11713823,49;11649425,39
Município;4112959;Cota-Parte ICMS;2023;14347341,4;;14347341,4;14347341,4;14347341,4
Município;4112959;Cota-Parte ICMS;2024;14329530,84;;14329530,84;14329530,84;14329530,84
Município;4112959;Cota-Parte ICMS;2025;13733899,62;;13733899,62;13733899,62;13733899,62
Município;4112959;ISS;2019;1570039,82;;;1570039,82;1570039,82
Município;4112959;ISS;2020;1581117,31;;1580979,82;1580979,82;1580979,82
Município;4112959;ISS;2021;1691004,94;;1792790,32;1793127,52;1690667,74
Município;4112959;ISS;2022;638914,74;;638907,64;638914,74;638907,64
Município;4112959;ISS;2023;1024369,08;;1024368,57;1024369,08;1024368,57
Município;4112959;ISS;2024;1185020,75;;1185020,75;1185020,75;1185020,75
Município;4112959;ISS;2025;1189371,7;;1189371,7;1189371,7;1189371,7
Município;4113007;Cota-Parte ICMS;2019;13318062,93;;;13318062,93;13318062,93
Município;4113007;Cota-Parte ICMS;2020;12418152,11;;12418152,11;12418152,11;12418152,11
Município;4113007;Cota-Parte ICMS;2021;15107615,82;;15107615,82;12086092,87;15107615,82
Município;4113007;Cota-Parte ICMS;2022;17097068,66;;17097068,66;17097068,66;17097068,66
Município;4113007;Cota-Parte ICMS;2023;20984089,7;;20984089,7;20984089,7;20984089,7
Município;4113007;Cota-Parte ICMS;2024;20618674,47;;20618674,47;20618674,47;20618674,47
Município;4113007;Cota-Parte ICMS;2025;19323430,47;;19323430,47;19323430,47;19323430,47
Município;4113007;ISS;2019;791703,18;;;791703,18;761894,02
Município;4113007;ISS;2020;927090,33;;926096,02;927090,33;926096,0199999999
Município;4113007;ISS;2021;1359950,75;;1359891,79;1359891,79;1359891,79
Município;4113007;ISS;2022;1411954,4;;1411933,52;1411954,4;1411933,52
Município;4113007;ISS;2023;1074914,36;;1074645,63;1074914,36;1074645,6300000001
Município;4113007;ISS;2024;1473734,28;;1473580,19;1473734,28;1473580,19
Município;4113007;ISS;2025;1376167,48;;1371261,69;1376167,48;1371261,69
Município;4113106;Cota-Parte ICMS;2019;4083504,58;;;3402920,67;4083504,58
Município;4113106;Cota-Parte ICMS;2020;3686465,66;;3686465,66;3686465,66;3686465,66
Município;4113106;Cota-Parte ICMS;2021;4413010,2;;4413010,2;4413010,2;4413010,2
Município;4113106;Cota-Parte ICMS;2022;4960508,5;;4960508,5;4960508,5;4960508,5
Município;4113106;Cota-Parte ICMS;2023;11359669,8;;5679834,9;5679834,9;11359669,8
Município;4113106;Cota-Parte ICMS;2024;6395337,72;;6395337,72;6395337,72;6395337,72
Município;4113106;Cota-Parte ICMS;2025;;;6702765,91;;
Município;4113106;ISS;2019;227298,8;;;227298,8;222715,69999999998
Município;4113106;ISS;2020;99780,39;;147955,89;99780,22;99658,79
Município;4113106;ISS;2021;191154,35;;182158,28;191154,35;191141,75
Município;4113106;ISS;2022;345631,55;;316574,87;345631,55;345624,08999999997
Município;4113106;ISS;2023;763352,52;;333156,4;381676,26;763352,52
Município;4113106;ISS;2024;442789,77;;150000,0;442789,77;442785,30000000005
Município;4113106;ISS;2025;;;317237,15;;
Município;4113205;Cota-Parte ICMS;2019;44078853,95;;;44078853,95;44078853,95
Município;4113205;Cota-Parte ICMS;2020;42655304,23;;42655304,23;42655304,23;42655304,23
Município;4113205;Cota-Parte ICMS;2021;48363892,73;;48363892,73;48363892,73;48363892,73
Município;4113205;Cota-Parte ICMS;2022;51183142,35;;51183142,35;51183142,35;51183142,35
Município;4113205;Cota-Parte ICMS;2023;58092130,2;;58092130,2;58092130,2;58092130,2
Município;4113205;Cota-Parte ICMS;2024;65718890,09;;65718890,09;65718890,09;65718890,09
Município;4113205;Cota-Parte ICMS;2025;67450878,45;;67450878,45;67450878,45;67450878,45
Município;4113205;ISS;2019;10936814,82;;;10936814,82;10936814,82
Município;4113205;ISS;2020;11984159,98;;11970778,38;11984159,98;11970778,38
Município;4113205;ISS;2021;14176644,26;;14164680,11;14176644,26;14164680,11
Município;4113205;ISS;2022;12752159,81;;12741453,17;12752159,81;12741453,17
Município;4113205;ISS;2023;12428166,79;;12408425,01;12428166,79;12408425,01
Município;4113205;ISS;2024;19249220,95;;19230118,06;19249220,95;19230118,06
Município;4113205;ISS;2025;21831697,95;;21794837,75;21831697,95;21794837,75
Município;4113254;Cota-Parte ICMS;2019;4130059,63;;;4130059,63;4130059,63
Município;4113254;Cota-Parte ICMS;2020;4075045,02;4075045,02;4075045,02;4075045,02;4075045,02
Município;4113254;Cota-Parte ICMS;2021;5082029,93;;5082029,93;5082029,93;4065624,17
Município;4113254;Cota-Parte ICMS;2022;5576637,62;;5576637,62;5576637,62;5576637,62
Município;4113254;Cota-Parte ICMS;2023;6116868,62;;6116868,62;6116868,62;6116868,62
Município;4113254;Cota-Parte ICMS;2024;7478367,07;;7478367,07;7478367,07;7478367,07
Município;4113254;Cota-Parte ICMS;2025;7400907,96;;7400907,96;7400907,96;7400907,96
Município;4113254;ISS;2019;95694,07;;;95694,07;95694,07
Município;4113254;ISS;2020;109856,3;109883,3;109883,3;109883,3;109856,3
Município;4113254;ISS;2021;113222,14;;113222,14;113222,14;113222,14
Município;4113254;ISS;2022;186298,97;;186298,97;186298,97;186298,97
Município;4113254;ISS;2023;316371,78;;316371,78;316371,78;316371,78
Município;4113254;ISS;2024;291187,42;;291187,42;291187,42;291187,42
Município;4113254;ISS;2025;564364,94;;564364,94;564364,94;564364,94
Município;4113254;LC194;2023;;;;;45111,29
Município;4113254;LC194;2025;;;;;54792,44
Município;4113304;Cota-Parte ICMS;2019;12566246,87;;;12566246,87;12566246,87
Município;4113304;Cota-Parte ICMS;2020;12780942,26;;12780942,26;12780942,26;12780942,26
Município;4113304;Cota-Parte ICMS;2021;16077829,18;;16077829,18;16077829,18;16077829,18
Município;4113304;Cota-Parte ICMS;2022;17856419,99;;17858419,99;17856419,99;17856419,99
Município;4113304;Cota-Parte ICMS;2023;20036151,41;;20036151,41;20036151,41;20036151,41
Município;4113304;Cota-Parte ICMS;2024;25898344,32;;20718675,65;25898344,32;25898344,32
Município;4113304;Cota-Parte ICMS;2025;27087561,9;;21670049,77;27087561,9;27087561,9
Município;4113304;ISS;2019;5237392,26;;;5230091,35;5237392,26
Município;4113304;ISS;2020;5210151,04;;5210151,04;5210151,04;5210151,04
Município;4113304;ISS;2021;6870934,14;;6870934,14;6870934,14;6870934,14
Município;4113304;ISS;2022;6270770,64;;6270770,64;6270770,64;6270770,64
Município;4113304;ISS;2023;7333530,98;;7333530,98;7333530,98;7333530,98
Município;4113304;ISS;2024;8186956,38;;8186956,38;8186956,38;8186956,38
Município;4113304;ISS;2025;10428390,04;;10428390,04;10428390,04;10428390,04
Município;4113304;LC194;2023;;;;;446559,47
Município;4113403;Cota-Parte ICMS;2019;5087346,62;;;5087346,62;5087346,62
Município;4113403;Cota-Parte ICMS;2020;5141426,12;;5141426,12;5141426,12;5141426,12
Município;4113403;Cota-Parte ICMS;2021;6052836,73;;6052836,73;5320114,43;6052836,73
Município;4113403;Cota-Parte ICMS;2022;7032532,63;;7032532,63;7032532,63;7032532,63
Município;4113403;Cota-Parte ICMS;2023;7491124,49;;7676177,48;7676177,48;7491124,49
Município;4113403;Cota-Parte ICMS;2024;8348895,6;;8348895,6;8348895,6;8348895,6
Município;4113403;Cota-Parte ICMS;2025;;;8679348,6;8679348,6;
Município;4113403;ISS;2019;116011,44;;;116011,44;116011,44
Município;4113403;ISS;2020;114412,07;;114412,07;114412,07;114412,07
Município;4113403;ISS;2021;304518,74;;304518,74;304518,74;304518,74
Município;4113403;ISS;2022;368369,17;;368369,17;368369,17;368369,17
Município;4113403;ISS;2023;322383,65;;322383,65;322383,65;322383,65
Município;4113403;ISS;2024;330249,86;;330249,86;330249,86;330249,86
Município;4113403;ISS;2025;;;561332,55;561332,55;
Município;4113403;LC194;2023;;;;;185052,99
Município;4113429;Cota-Parte ICMS;2019;3026753,9;;;3026753,9;3026753,9
Município;4113429;Cota-Parte ICMS;2020;3065282,22;;3065282,22;3065282,22;3065282,22
Município;4113429;Cota-Parte ICMS;2021;3760932,03;;3760932,03;3760932,03;3760932,03
Município;4113429;Cota-Parte ICMS;2022;4216803,41;;4216803,41;4216803,41;4216803,41
Município;4113429;Cota-Parte ICMS;2023;5022828,52;;5022828,52;5022828,52;5022828,52
Município;4113429;Cota-Parte ICMS;2024;5434686,4;;5434686,4;5434686,4;5434686,4
Município;4113429;Cota-Parte ICMS;2025;5564943,99;;5564943,99;5564943,99;5564943,99
Município;4113429;ISS;2019;137460,9;;;137460,9;133417,91
Município;4113429;ISS;2020;181771,55;;153961,01;181771,55;153961,00999999998
Município;4113429;ISS;2021;135713,89;;135713,89;135713,89;135713,89
Município;4113429;ISS;2022;194607,41;;194593,81;194607,41;194593,81
Município;4113429;ISS;2023;248905,9;;248904,46;248905,9;248904,46
Município;4113429;ISS;2024;346596,23;;346595,23;346596,23;346595,23
Município;4113429;ISS;2025;482241,33;;482241,33;482241,33;482241,33
Município;4113452;Cota-Parte ICMS;2019;5100477,41;;;5100477,41;5100477,41
Município;4113452;Cota-Parte ICMS;2020;5074949,61;;5129729,06;5074949,61;5074949,61
Município;4113452;Cota-Parte ICMS;2021;6524805,2;;6524805,2;6524805,2;6524805,2
Município;4113452;Cota-Parte ICMS;2022;7119505,82;;7119505,82;7119505,82;7119505,82
Município;4113452;Cota-Parte ICMS;2023;7978271,36;7978271,36;7978271,36;7978271,36;7978271,36
Município;4113452;Cota-Parte ICMS;2024;9280831,59;9280831,59;9280831,59;9280831,59;9280831,59
Município;4113452;Cota-Parte ICMS;2025;9096078,13;9096078,13;9096078,13;9096078,13;9096078,13
Município;4113452;ISS;2019;1223387,58;;;1223387,58;1223387,58
Município;4113452;ISS;2020;1236151,68;;1326411,21;1236151,68;1236151,68
Município;4113452;ISS;2021;322913,5;;322913,5;322913,5;322913,5
Município;4113452;ISS;2022;427726,06;;427382,06;427726,06;427726,06
Município;4113452;ISS;2023;662864,87;662864,87;662864,87;662864,87;662864,87
Município;4113452;ISS;2024;709075,51;709075,51;709075,51;709075,51;709075,51
Município;4113452;ISS;2025;1683629,54;1683629,54;1683629,54;1683629,54;1683629,54
Município;4113452;LC194;2023;;;;;235944,02
Município;4113502;Cota-Parte ICMS;2019;9857408,88;9857408,88;;9857408,88;9857408,88
Município;4113502;Cota-Parte ICMS;2020;9731117,83;;9731117,83;9731117,83;9731117,83
Município;4113502;Cota-Parte ICMS;2021;11699170,74;;11699170,74;11699170,74;11699170,74
Município;4113502;Cota-Parte ICMS;2022;;;13194517,91;13194517,91;
Município;4113502;Cota-Parte ICMS;2023;14559263,37;;14559263,37;14559263,37;14559263,37
Município;4113502;Cota-Parte ICMS;2024;17618249,77;;17618249,77;17618249,77;17618249,77
Município;4113502;Cota-Parte ICMS;2025;;;18962177,65;18962177,65;
Município;4113502;ISS;2019;2196301,61;2196173,14;;2196301,61;2196173,1399999997
Município;4113502;ISS;2020;2372465,18;;2370156,13;2372465,18;2370156,1300000004
Município;4113502;ISS;2021;2808462,34;;2808112,23;2808462,34;2808112,23
Município;4113502;ISS;2022;;;3567974,36;3543809,22;
Município;4113502;ISS;2023;5079146,21;;5078813,42;5079146,21;5078813,42
Município;4113502;ISS;2024;5498355,71;;5497623,4;5498355,71;5497623,4
Município;4113502;ISS;2025;;;6113228,24;6113472,63;
Município;4113601;Cota-Parte ICMS;2019;5598027,94;;;5598027,94;5598027,94
Município;4113601;Cota-Parte ICMS;2020;4861504,45;;4861504,45;4861504,45;4861504,45
Município;4113601;Cota-Parte ICMS;2021;5703409,49;;5703409,49;5703409,49;5703409,49
Município;4113601;Cota-Parte ICMS;2022;6613247,69;;6613247,69;6613247,69;6613247,69
Município;4113601;Cota-Parte ICMS;2023;7348244,69;;7348244,69;7348244,69;7348244,69
Município;4113601;Cota-Parte ICMS;2024;8062706,29;;8062706,29;8062706,29;8062706,29
Município;4113601;Cota-Parte ICMS;2025;8615412,44;;8615412,44;;8615412,44
Município;4113601;ISS;2019;279983,16;;;279983,16;279983,16
Município;4113601;ISS;2020;293668,15;;293668,15;293668,15;293668,15
Município;4113601;ISS;2021;276079,52;;276079,52;276079,52;276079,52
Município;4113601;ISS;2022;482448,55;;482377,88;482448,55;482377,88
Município;4113601;ISS;2023;575933,45;;571399,94;575933,45;574826,35
Município;4113601;ISS;2024;689582,44;;690525,58;689582,44;688756,69
Município;4113601;ISS;2025;760112,16;;759836,12;;759836,12
Município;4113700;Cota-Parte ICMS;2019;200624157,0;200624157,0;;200624157,0;200624157,0
Município;4113700;Cota-Parte ICMS;2020;191871391,79;191871391,79;191871391,79;191871391,79;191871391,79
Município;4113700;Cota-Parte ICMS;2021;231951280,68;231951280,68;231951280,68;231951280,68;231951280,68
Município;4113700;Cota-Parte ICMS;2022;244567764,79;244567764,79;244567764,79;244567764,79;244567764,79
Município;4113700;Cota-Parte ICMS;2023;256459605,33;256459605,33;256459605,33;256459605,33;256459605,33
Município;4113700;Cota-Parte ICMS;2024;293998229,29;293998229,29;293998229,29;293998229,29;293998229,29
Município;4113700;Cota-Parte ICMS;2025;322054904,96;322054904,96;322054904,96;322054904,96;322054904,96
Município;4113700;ISS;2019;253879353,42;245561814,98;;253879353,42;245561814,98
Município;4113700;ISS;2020;240163558,98;236156864,89;236156864,89;240125709,75;236156864,89
